log_id,application_id,timestamp,source_type,direction,text,word_count,response_latency_hours
LOG-007742,APP-01109,2024-10-17,candidate_message,candidate_facing,"Good morning, ok great, laer today works for me.",9,4.5
LOG-007743,APP-01109,2024-10-18,candidate_message,candidate_facing,juust checking in on next steps.,6,5.9
LOG-007744,APP-01109,2024-10-23,recruiter_note,internal,"Checked in via text, candidate confirmed stil interested.",8,3.8
LOG-007745,APP-01109,2024-10-27,candidate_message,candidate_facing,soounds good to me.,4,2.4
LOG-007746,APP-01109,2024-11-08,candidate_message,candidate_facing,"ok cool, talk in a day or two.",8,8.2
LOG-007747,APP-01110,2024-08-07,candidate_message,candidate_facing,"don't have reliable transportation to that site every day, might be an issue. Appreciate it",15,11.1
LOG-007748,APP-01110,2024-08-11,recruiter_note,internal,"Quuick note - cndidate raised commute/transportation concern, discussed options. Flagging for visibility.",12,73.9
LOG-007749,APP-01110,2024-08-16,recruiter_note,internal,"Candidate raised commute/transportation concern, discussed options. Will circle back if anything changes.",12,41.8
LOG-007750,APP-01110,2024-08-17,candidate_message,candidate_facing,"Hi, don't have reliable transportation to that site every day, might be an issue.",14,23.3
LOG-007751,APP-01110,2024-08-19,recruiter_note,internal,"Candidate raised commute/transportation concern, discussed options. Will follow up early next week.",12,28.1
LOG-007752,APP-01110,2024-08-19,candidate_message,candidate_facing,"Hi there, juust realized the commute is longer than I thought, thinking it through.",14,19.8
LOG-007753,APP-01110,2024-08-21,candidate_message,candidate_facing,"just realized the commute is longer than I thought, thinking it through. Thanks",13,34.9
LOG-007754,APP-01110,2024-08-29,recruiter_note,internal,"Per today's call, candidate raised commute/transportation concern, discussed options.",9,71.4
LOG-007755,APP-01110,2024-09-02,recruiter_note,internal,"Candidate raised commute/transportation concern, discussed options. Noted for the file.",10,32.3
LOG-007756,APP-01110,2024-09-03,recruiter_note,internal,"Candidate raised commute/transportation concern, discussed options. Wiill check in again in a few days.",14,8.7
LOG-007757,APP-01110,2024-09-04,decline_statement,candidate_facing,"Good afternoon, The commute ended up being too much, going to pass on thsi one.",15,41.4
LOG-007758,APP-01111,2024-09-05,recruiter_note,internal,"Per today's call, no update sent to candidate in several days - overdue for a call.",16,5.3
LOG-007759,APP-01111,2024-10-02,candidate_message,candidate_facing,"checking on something, any news on next steps?",8,4.2
LOG-007760,APP-01111,2024-10-10,candidate_message,candidate_facing,"Hi there, haven't heard anything in a while, just checkig if there's an update.",14,6.6
LOG-007761,APP-01112,2024-10-25,recruiter_note,internal,"Weekly touchpoint completed, candidate expressed appreciation for communication.",8,10.5
LOG-007762,APP-01112,2024-11-01,candidate_message,candidate_facing,"tihs has been a great process, thank you for all the updates. Thanks",13,50.3
LOG-007763,APP-01112,2024-11-05,candidate_message,candidate_facing,"really looking forward to getting started, thanks for everything.",9,61.8
LOG-007764,APP-01112,2024-11-16,candidate_message,candidate_facing,"thanks so much for checking in, really appreciate how on top of this you've been!",15,32.5
LOG-007765,APP-01112,2024-11-20,candidate_message,candidate_facing,"thanks so much for checking in, really aprpeciate how on top of this you've been!",15,54.0
LOG-007766,APP-01112,2024-11-20,candidate_message,candidate_facing,"this has been a great process, thank you for all the updates.",12,14.7
LOG-007767,APP-01112,2024-11-21,recruiter_note,internal,"Proactive check-in call, candidate remains highly engaged and positive. Flagging for visibility.",12,25.0
LOG-007768,APP-01112,2024-11-28,recruiter_note,internal,"Weekly touchpoint completed, candidate expressed appreciation for communication. Will follow up early next week.",14,88.4
LOG-007769,APP-01113,2025-05-30,recruiter_note,internal,Quick note - asked directly about other offers - candidate confirmed one other active process.,15,5.2
LOG-007770,APP-01113,2025-05-31,candidate_message,candidate_facing,"I'm also in process with anther company, wanted...",8,23.6
LOG-007771,APP-01113,2025-06-01,candidate_message,candidate_facing,"have another opportuntiy moving along too, trying to figure out timing.",11,7.5
LOG-007772,APP-01113,2025-06-05,recruiter_note,internal,Candidate disclosed a parallel process wiith anothr firm. Discussed timmeline expectations.,11,85.1
LOG-007773,APP-01113,2025-07-07,recruiter_note,internal,Quuick note - asked directly about other offers - candidate confimed one other active process. Will follow up early next week.,21,66.3
LOG-007774,APP-01113,2025-07-09,candidate_message,candidate_facing,"juggling a couple things right now, should know more by later today. Appreciate it",14,35.6
LOG-007775,APP-01113,2025-07-14,recruiter_note,internal,"Candidate mentioned competing process, seemms to be weighing both.",9,25.1
LOG-007776,APP-01113,2025-07-20,candidate_message,candidate_facing,"juggling a coupple things right now, should know more by later today.",12,74.5
LOG-007777,APP-01113,2025-07-23,candidate_message,candidate_facing,"have another opportunity moving along too, trying to figure out timing.",11,58.3
LOG-007778,APP-01113,2025-07-25,recruiter_note,internal,"Per today's call, candidate disclosed a prallel process with another firm. Discuussed tiimeline expectations.",14,65.0
LOG-007779,APP-01113,2025-07-30,recruiter_note,internal,Candidate disclosed a parallel process with another firm. Discussed tmeline expectations.,11,82.5
LOG-007780,APP-01114,2025-04-13,recruiter_note,internal,Candidate flagged discrepancy between original JD and offer details.,9,5.5
LOG-007781,APP-01114,2025-04-20,candidate_message,candidate_facing,the scope sounds a little different than what we discussed earlier.,11,64.3
LOG-007782,APP-01114,2025-04-20,recruiter_note,internal,Clarified updated role scope with candidate ater cliient changed requirements.,10,16.7
LOG-007783,APP-01114,2025-04-21,recruiter_note,internal,Candidate flagged discreapncy between original JD and offer details. Keeing an eye on thiis one.,15,27.0
LOG-007784,APP-01114,2025-04-23,recruiter_note,internal,Candidate flagged discrepancy between original JD and offer details.,9,40.9
LOG-007785,APP-01114,2025-04-30,candidate_message,candidate_facing,"wait, I thought this role was more focused on process improvement, is that still the case? Thakns",17,83.3
LOG-007786,APP-01114,2025-04-30,recruiter_note,internal,Clarified updated role scope with candidate after client changed requirements. Will check in again in a few days.,18,1.1
LOG-007787,APP-01114,2025-04-30,recruiter_note,internal,Clarified updated role scope with candidate aftre client changed requirements.,10,4.1
LOG-007788,APP-01114,2025-05-01,withdrawal_statement,candidate_facing,"The role changed form what we first discussed, not going to work for me, sorry.",15,35.6
LOG-007789,APP-01115,2025-04-04,candidate_message,candidate_facing,"Hello, had a conveersation come up that I need to think through.",12,9.7
LOG-007790,APP-01115,2025-04-06,recruiter_note,internal,"FYI, candidate mentioned a conversation with their current manager on Tuesday's check-in. Later cited unrelated reason for withdrawal.",18,5.9
LOG-007791,APP-01115,2025-04-10,recruiter_note,internal,Candidate said compensation was 'not a concern' but asked about job security three separate times. Will check in again in a few days.,23,7.9
LOG-007792,APP-01115,2025-05-02,candidate_message,candidate_facing,"Hi, had a conversation come up that I need to think through. Thank you",14,5.1
LOG-007793,APP-01115,2025-05-05,recruiter_note,internal,"Per today's call, candidate said compenation was 'not a concern' but asked about job security three separate times. Will follow up early next week.",24,4.8
LOG-007794,APP-01115,2025-05-10,candidate_message,candidate_facing,"Good afternoon, had a conversation come up that I need to think through.",13,8.7
LOG-007795,APP-01116,2025-01-26,recruiter_note,internal,Discussed typical assignment duration at this client witth candidate. Will follow up early next week.,15,8.2
LOG-007796,APP-01116,2025-02-02,recruiter_note,internal,"Candidate asked about contract length/conversion path, gave what info we have.",11,3.6
LOG-007797,APP-01116,2025-02-05,candidate_message,candidate_facing,sort of how long do these contracts usually run at this client?,12,5.8
LOG-007798,APP-01116,2025-02-12,recruiter_note,internal,Quick note - dscussed typical assignment duration at thhis client with candidate.,12,9.8
LOG-007799,APP-01116,2025-02-21,withdrawal_statement,candidate_facing,Thought more about the contarct stability...,6,3.6
LOG-007800,APP-01117,2024-11-23,recruiter_note,internal,Candidate seems okya with comp after clarifying overtime/differential.,8,11.1
LOG-007801,APP-01117,2024-11-24,candidate_message,candidate_facing,"Hi, appreciate the offer, just wnat to double check there's no room on the rate. Thank you",17,9.0
LOG-007802,APP-01117,2024-12-05,recruiter_note,internal,Candidate raiseed comp concerns. Walked through total package again.,9,5.0
LOG-007803,APP-01117,2024-12-20,recruiter_note,internal,Quick notte - candidate seems okay with comp after clarifying overtime/differential. Keeping an eye on this one.,17,5.2
LOG-007804,APP-01117,2024-12-26,candidate_message,candidate_facing,"Hi there, can we revisit the pay rate, not 100% sure but it's close but not quiet where I need it.",21,5.7
LOG-007805,APP-01117,2024-12-28,recruiter_note,internal,Caniddate seems okay with comp after clarifying overtime/differential. Wiill circle back if anything changes.,14,7.2
LOG-007806,APP-01117,2024-12-30,withdrawal_statement,candidate_facing,Received notice from candidate that they are pulling out of the process.,12,4.1
LOG-007807,APP-01118,2024-12-26,candidate_message,candidate_facing,when do benefits kck in exactly?,6,4.1
LOG-007808,APP-01119,2025-02-05,recruiter_note,internal,Candidate seems okkay with comp after clarifying overtime/differential.,8,11.1
LOG-007809,APP-01119,2025-02-16,recruiter_note,internal,"Note: pushback on pay rate, eplained bill rate constraints from client. Will circle back if anything changes.",17,8.0
LOG-007810,APP-01119,2025-02-22,candidate_message,candidate_facing,"appreciate the offer, just want to double check there's no room on the rate.",14,7.4
LOG-007811,APP-01119,2025-03-02,candidate_message,candidate_facing,"can we revisit the pay rate, wanted to flag, it's clsoe but not quite where I need it.",18,5.7
LOG-007812,APP-01119,2025-03-12,recruiter_note,internal,Candidate raised comp concerns. Walked through ttoal package again. No action needed at this time.,15,6.8
LOG-007813,APP-01119,2025-03-24,recruiter_note,internal,"Pushback on pay rate, explained bill rate constriants from client.",10,2.8
LOG-007814,APP-01120,2024-03-06,candidate_message,candidate_facing,"haven't heard anything in a while, just chekcing if there's an update.",12,3.1
LOG-007815,APP-01120,2024-03-08,candidate_message,candidate_facing,"Good morning, haven't headr anything in a while, just checking if there's an update.",14,7.3
LOG-007816,APP-01120,2024-03-09,recruiter_note,internal,No update sent to candidate in several days - overdue for a call. Keeping an eye on this one.,19,3.9
LOG-007817,APP-01120,2024-03-18,recruiter_note,internal,"Missed scheduled check-in with candidate ths week, need to follow up. Keeping an eye on this one.",17,9.5
LOG-007818,APP-01120,2024-03-19,candidate_message,candidate_facing,"quick update, any news",4,2.1
LOG-007819,APP-01120,2024-04-06,candidate_message,candidate_facing,following up again - wanted to make sure everything is still on track.,13,2.0
LOG-007820,APP-01120,2024-04-07,candidate_message,candidate_facing,following up again - wanted to make sure everrything is stlil on track.,13,6.0
LOG-007821,APP-01120,2024-04-10,withdrawal_statement,candidate_facing,"It got quiet for a bit on this end so I made otheer plans, sorry for the mixup.",18,5.9
LOG-007822,APP-01121,2024-12-05,recruiter_note,internal,"Per today's call, client running behind on offer letter generation. Kept candidate updated. Keepiing an eye on this one.",19,1.5
LOG-007823,APP-01121,2024-12-09,candidate_message,candidate_facing,"stll waiting on the paperwork, wanted to flag, just making sure nothing got lost. Best",15,62.7
LOG-007824,APP-01121,2024-12-17,recruiter_note,internal,"Sent candidate an update on offer letter timeline, they were understanding. Nothing further to add right now.",17,40.9
LOG-007825,APP-01121,2024-12-24,candidate_message,candidate_facing,"Hello, jsut checking, did the offer letter go out yet? Thanks!",11,45.7
LOG-007826,APP-01121,2025-01-01,candidate_message,candidate_facing,"Hi there, still waiting on the paperwork, just to double check, just maikng sure nothing got lost.",17,41.6
